customer_id,age,gender,tenure_months,monthly_usage_hours,support_calls,payment_delay_days,subscription_type,contract_length_months,total_spend,churn,last_interaction_date
254311.0,55.0,Male,8.0,27.0,8.0,22.0,Premium,1.0,173.69,1.0,2023-12-20
343365.0,44.0,Male,34.0,4.0,0.0,6.0,Standard,12.0,697.71,0.0,2023-12-05
532.0,44.0,Male,48.0,29.0,3.0,1.0,Basic,12.0,809.0,0.0,2023-12-02
384179.0,20.0,Male,42.0,10.0,1.0,6.0,Premium,3.0,977.47,0.0,2023-12-15
173815.0,57.0,Male,51.0,30.0,4.0,27.0,Premium,12.0,901.0,1.0,2023-12-10
132262.0,24.0,Male,14.0,21.0,10.0,5.0,Standard,1.0,573.0,1.0,2023-12-07
419749.0,30.0,Male,35.0,7.0,1.0,2.0,Basic,12.0,664.89,0.0,2023-12-21
151062.0,34.0,Male,41.0,6.0,8.0,13.0,Standard,1.0,1000.0,1.0,2023-12-30
363131.0,49.0,Male,16.0,28.0,4.0,6.0,Premium,12.0,593.74,0.0,2023-12-24
228562.0,37.0,Male,43.0,11.0,0.0,28.0,Basic,3.0,236.74,1.0,2023-12-17
409968.0,45.0,Male,32.0,26.0,3.0,17.0,Standard,12.0,827.3,0.0,2023-12-23
221819.0,24.0,Female,33.0,20.0,1.0,10.0,Premium,1.0,827.0,1.0,2023-12-03
125614.0,20.0,Male,23.0,25.0,7.0,22.0,Premium,1.0,502.0,1.0,2023-12-20
390939.0,36.0,Female,6.0,20.0,0.0,15.0,Standard,12.0,742.67,0.0,2023-12-19
250157.0,61.0,Female,60.0,1.0,6.0,7.0,Basic,1.0,448.57,1.0,2023-12-09
367930.0,40.0,Male,60.0,28.0,1.0,0.0,Standard,12.0,858.68,0.0,2023-12-04
332851.0,29.0,Male,52.0,29.0,2.0,7.0,Standard,3.0,835.19,0.0,2023-12-23
415993.0,46.0,Male,28.0,18.0,2.0,7.0,Standard,12.0,957.69,0.0,2023-12-05
22259.0,32.0,Female,30.0,1.0,7.0,18.0,Basic,12.0,113.0,1.0,2023-12-26
106083.0,58.0,Female,34.0,22.0,3.0,24.0,Basic,12.0,998.0,1.0,2023-12-12
39321.0,23.0,Female,25.0,3.0,0.0,2.0,Standard,3.0,164.0,1.0,2023-12-15
284488.0,47.0,Male,57.0,19.0,2.0,17.0,Standard,12.0,809.2,0.0,2023-12-08
114222.0,38.0,Female,13.0,30.0,10.0,4.0,Basic,3.0,908.0,1.0,2023-12-24
88319.0,19.0,Female,10.0,11.0,0.0,17.0,Premium,1.0,750.0,1.0,2023-12-22
439183.0,49.0,Female,28.0,23.0,4.0,13.0,Premium,12.0,774.67,0.0,2023-12-25
163895.0,47.0,Female,14.0,2.0,6.0,1.0,Basic,3.0,935.0,1.0,2023-12-11
373393.0,26.0,Male,25.0,29.0,0.0,12.0,Standard,3.0,622.32,0.0,2023-12-11
6523.0,45.0,Male,40.0,21.0,8.0,16.0,Premium,1.0,873.0,1.0,2023-12-08
372697.0,30.0,Male,42.0,3.0,1.0,1.0,Basic,3.0,797.35,0.0,2023-12-30
301368.0,50.0,Female,37.0,30.0,4.0,19.0,Premium,12.0,561.21,0.0,2023-12-20
423214.0,42.0,Female,10.0,14.0,1.0,8.0,Premium,12.0,818.56,0.0,2023-12-18
103147.0,24.0,Female,1.0,15.0,9.0,19.0,Standard,3.0,683.0,1.0,2023-12-05
55032.0,26.0,Female,20.0,8.0,2.0,9.0,Premium,3.0,305.0,1.0,2023-12-08
375969.0,28.0,Male,60.0,14.0,2.0,2.0,Basic,12.0,657.49,0.0,2023-12-31
100744.0,25.0,Female,28.0,6.0,4.0,25.0,Premium,3.0,143.0,1.0,2023-12-16
348815.0,42.0,Female,32.0,18.0,1.0,0.0,Standard,3.0,802.93,0.0,2023-12-20
66512.0,60.0,Male,48.0,3.0,5.0,20.0,Basic,1.0,234.0,1.0,2023-12-09
400203.0,22.0,Male,38.0,12.0,2.0,12.0,Premium,3.0,626.28,0.0,2023-12-10
89824.0,60.0,Male,35.0,19.0,6.0,4.0,Standard,1.0,339.0,1.0,2023-12-19
36361.0,37.0,Male,28.0,13.0,1.0,4.0,Standard,1.0,729.0,1.0,2023-12-03
247166.0,52.0,Female,23.0,15.0,8.0,6.0,Standard,12.0,323.95,1.0,2023-12-09
361602.0,48.0,Male,59.0,27.0,0.0,19.0,Standard,3.0,528.91,0.0,2023-12-07
105271.0,21.0,Female,27.0,7.0,10.0,30.0,Basic,12.0,897.0,1.0,2023-12-12
291553.0,44.0,Male,35.0,9.0,0.0,4.0,Standard,12.0,913.09,0.0,2023-12-02
439902.0,36.0,Male,2.0,26.0,0.0,4.0,Standard,3.0,858.86,0.0,2023-12-03
82147.0,61.0,Female,19.0,14.0,10.0,29.0,Premium,1.0,336.0,1.0,2023-12-20
419571.0,31.0,Female,30.0,10.0,2.0,6.0,Premium,3.0,697.95,0.0,2023-12-26
196872.0,65.0,Male,5.0,9.0,3.0,30.0,Standard,3.0,523.0,1.0,2023-12-26
361347.0,38.0,Female,21.0,14.0,2.0,16.0,Premium,12.0,882.23,0.0,2023-12-21
446602.0,50.0,Male,46.0,5.0,0.0,2.0,Premium,3.0,833.05,0.0,2023-12-02
402413.0,46.0,Female,33.0,4.0,2.0,18.0,Standard,3.0,524.2,0.0,2023-12-23
118059.0,52.0,Female,28.0,17.0,1.0,3.0,Premium,3.0,976.0,1.0,2023-12-23
113508.0,29.0,Male,53.0,29.0,2.0,3.0,Standard,12.0,470.0,1.0,2023-12-28
130672.0,28.0,Female,57.0,17.0,0.0,26.0,Premium,12.0,748.0,1.0,2023-12-21
98116.0,44.0,Male,10.0,1.0,7.0,29.0,Basic,12.0,778.0,1.0,2023-12-23
73679.0,62.0,Male,36.0,10.0,2.0,21.0,Standard,1.0,242.0,1.0,2023-12-25
407107.0,49.0,Female,49.0,11.0,3.0,1.0,Basic,12.0,748.41,0.0,2023-12-19
88420.0,49.0,Male,3.0,25.0,7.0,30.0,Standard,1.0,288.0,1.0,2023-12-17
429182.0,44.0,Female,54.0,20.0,2.0,19.0,Basic,3.0,619.58,0.0,2023-12-25
55308.0,37.0,Female,51.0,14.0,7.0,25.0,Standard,1.0,305.0,1.0,2023-12-14
382964.0,21.0,Male,59.0,9.0,0.0,11.0,Standard,3.0,516.29,0.0,2023-12-16
49623.0,47.0,Female,43.0,6.0,1.0,28.0,Standard,3.0,243.0,1.0,2023-12-19
167866.0,47.0,Male,56.0,4.0,6.0,15.0,Standard,3.0,386.0,1.0,2023-12-04
377020.0,24.0,Male,21.0,17.0,0.0,12.0,Premium,12.0,744.03,0.0,2023-12-05
275494.0,19.0,Male,25.0,6.0,0.0,19.0,Premium,12.0,906.55,0.0,2023-12-12
394764.0,33.0,Male,44.0,2.0,3.0,18.0,Premium,12.0,686.48,0.0,2023-12-11
4607.0,55.0,Male,40.0,5.0,8.0,19.0,Premium,1.0,633.0,1.0,2023-12-05
238046.0,37.0,Female,58.0,1.0,9.0,12.0,Premium,12.0,304.14,1.0,2023-12-17
428185.0,20.0,Female,8.0,26.0,0.0,19.0,Basic,12.0,878.81,0.0,2023-12-22
151521.0,46.0,Male,54.0,11.0,4.0,28.0,Basic,3.0,533.0,1.0,2023-12-26
293369.0,38.0,Male,47.0,30.0,1.0,8.0,Basic,3.0,758.56,0.0,2023-12-22
129424.0,20.0,Female,33.0,15.0,4.0,28.0,Standard,3.0,451.0,1.0,2023-12-30
199592.0,30.0,Male,45.0,28.0,6.0,15.0,Premium,12.0,834.0,1.0,2023-12-04
214371.0,33.0,Male,4.0,11.0,9.0,24.0,Basic,12.0,389.13,1.0,2023-12-17
97291.0,63.0,Male,4.0,2.0,2.0,10.0,Basic,3.0,503.0,1.0,2023-12-21
63290.0,32.0,Male,26.0,13.0,5.0,29.0,Standard,3.0,162.0,1.0,2023-12-15
222632.0,62.0,Female,14.0,27.0,7.0,17.0,Standard,12.0,129.34,1.0,2023-12-05
175508.0,52.0,Male,38.0,17.0,7.0,3.0,Standard,1.0,285.0,1.0,2023-12-02
164296.0,20.0,Male,5.0,4.0,5.0,26.0,Standard,3.0,882.0,1.0,2023-12-02
378634.0,37.0,Male,51.0,22.0,1.0,9.0,Basic,3.0,642.08,0.0,2023-12-21
121061.0,27.0,Female,20.0,10.0,0.0,13.0,Basic,12.0,668.0,1.0,2023-12-15
48963.0,33.0,Male,39.0,19.0,10.0,17.0,Premium,1.0,791.0,1.0,2023-12-17
376779.0,44.0,Male,51.0,3.0,3.0,19.0,Premium,12.0,814.74,0.0,2023-12-24
301375.0,32.0,Male,9.0,14.0,0.0,11.0,Premium,3.0,697.76,0.0,2023-12-24
81755.0,62.0,Female,21.0,30.0,5.0,6.0,Premium,1.0,658.0,1.0,2023-12-13
45342.0,43.0,Male,15.0,6.0,3.0,12.0,Basic,1.0,757.0,1.0,2023-12-30
207105.0,62.0,Female,39.0,8.0,1.0,22.0,Premium,1.0,846.71,1.0,2023-12-14
258781.0,42.0,Male,50.0,23.0,6.0,9.0,Premium,12.0,174.57,1.0,2023-12-30
84384.0,58.0,Female,51.0,2.0,8.0,6.0,Premium,3.0,900.0,1.0,2023-12-22
432255.0,42.0,Male,51.0,9.0,4.0,8.0,Standard,3.0,698.88,0.0,2023-12-27
306551.0,36.0,Male,4.0,23.0,0.0,19.0,Premium,3.0,674.0,0.0,2023-12-29
892.0,64.0,Female,2.0,28.0,7.0,28.0,Standard,3.0,321.0,1.0,2023-12-26
415579.0,25.0,Male,23.0,14.0,1.0,17.0,Basic,3.0,924.23,0.0,2023-12-20
62343.0,29.0,Male,57.0,27.0,6.0,2.0,Standard,3.0,547.0,1.0,2023-12-23
411349.0,49.0,Male,58.0,1.0,1.0,6.0,Basic,3.0,748.97,0.0,2023-12-31
287908.0,27.0,Male,53.0,2.0,1.0,0.0,Standard,12.0,553.13,0.0,2023-12-16
186147.0,64.0,Male,7.0,19.0,10.0,12.0,Basic,3.0,176.0,1.0,2023-12-28
244457.0,46.0,Female,1.0,15.0,5.0,8.0,Basic,12.0,182.8,1.0,2023-12-18
354535.0,35.0,Female,13.0,28.0,0.0,4.0,Premium,3.0,696.95,0.0,2023-12-30
58311.0,64.0,Male,29.0,6.0,7.0,12.0,Premium,12.0,976.0,1.0,2023-12-10
168772.0,47.0,Male,33.0,9.0,0.0,14.0,Basic,3.0,479.0,1.0,2023-12-10
358085.0,34.0,Female,24.0,30.0,1.0,2.0,Basic,3.0,561.61,0.0,2023-12-25
250300.0,61.0,Male,45.0,16.0,1.0,5.0,Premium,12.0,416.11,1.0,2023-12-26
101596.0,55.0,Male,32.0,2.0,2.0,26.0,Standard,12.0,755.0,1.0,2023-12-08
343655.0,30.0,Male,51.0,20.0,3.0,10.0,Standard,3.0,629.85,0.0,2023-12-11
427431.0,30.0,Male,28.0,24.0,1.0,1.0,Standard,12.0,721.6,0.0,2023-12-07
309167.0,39.0,Female,40.0,2.0,0.0,15.0,Basic,12.0,931.28,0.0,2023-12-30
222524.0,53.0,Female,40.0,6.0,8.0,28.0,Standard,12.0,204.67,1.0,2023-12-29
71654.0,19.0,Female,41.0,29.0,5.0,30.0,Standard,12.0,856.0,1.0,2023-12-11
89070.0,57.0,Female,23.0,21.0,6.0,30.0,Basic,1.0,434.0,1.0,2023-12-09
316690.0,50.0,Male,6.0,9.0,3.0,19.0,Basic,12.0,761.3,0.0,2023-12-09
197664.0,43.0,Male,4.0,13.0,8.0,3.0,Premium,12.0,345.0,1.0,2023-12-07
264543.0,28.0,Female,13.0,12.0,0.0,13.0,Basic,12.0,713.7,0.0,2023-12-18
351199.0,44.0,Male,8.0,4.0,4.0,3.0,Basic,3.0,930.43,0.0,2023-12-02
417105.0,25.0,Male,55.0,4.0,2.0,13.0,Basic,3.0,753.23,0.0,2023-12-11
77167.0,38.0,Male,16.0,3.0,10.0,25.0,Standard,3.0,994.0,1.0,2023-12-08
282923.0,44.0,Male,35.0,12.0,0.0,1.0,Premium,12.0,657.35,0.0,2023-12-27
366565.0,37.0,Female,36.0,1.0,0.0,12.0,Basic,3.0,641.32,0.0,2023-12-26
167993.0,39.0,Female,44.0,18.0,0.0,1.0,Standard,3.0,647.0,1.0,2023-12-05
125379.0,51.0,Female,18.0,21.0,7.0,22.0,Standard,1.0,677.0,1.0,2023-12-23
150565.0,60.0,Male,23.0,5.0,5.0,19.0,Basic,1.0,153.0,1.0,2023-12-05
392473.0,45.0,Male,56.0,14.0,0.0,11.0,Premium,12.0,953.1,0.0,2023-12-18
304199.0,40.0,Female,8.0,22.0,1.0,19.0,Basic,12.0,638.46,0.0,2023-12-17
178379.0,30.0,Female,51.0,16.0,0.0,26.0,Basic,12.0,449.0,1.0,2023-12-19
333585.0,49.0,Male,34.0,17.0,1.0,16.0,Standard,3.0,676.76,0.0,2023-12-14
172582.0,47.0,Female,7.0,6.0,3.0,23.0,Standard,3.0,522.0,1.0,2023-12-14
350645.0,42.0,Male,32.0,9.0,4.0,13.0,Standard,3.0,508.03,0.0,2023-12-27
200330.0,50.0,Female,22.0,17.0,8.0,7.0,Premium,12.0,666.0,1.0,2023-12-25
67726.0,52.0,Male,56.0,7.0,10.0,19.0,Standard,1.0,506.0,1.0,2023-12-04
132898.0,37.0,Male,53.0,9.0,9.0,15.0,Basic,12.0,965.0,1.0,2023-12-07
270892.0,46.0,Male,12.0,29.0,0.0,18.0,Standard,3.0,986.49,0.0,2023-12-30
285614.0,32.0,Male,4.0,27.0,0.0,1.0,Standard,12.0,547.56,0.0,2023-12-26
258241.0,48.0,Female,56.0,24.0,1.0,15.0,Basic,3.0,243.93,1.0,2023-12-04
111135.0,59.0,Male,37.0,16.0,9.0,30.0,Premium,12.0,615.0,1.0,2023-12-09
437833.0,49.0,Male,35.0,12.0,0.0,0.0,Standard,12.0,780.17,0.0,2023-12-20
5579.0,18.0,Female,40.0,29.0,10.0,2.0,Standard,1.0,939.0,1.0,2023-12-14
99517.0,41.0,Female,22.0,24.0,4.0,9.0,Basic,3.0,536.0,1.0,2023-12-10
336193.0,44.0,Female,45.0,15.0,2.0,16.0,Basic,3.0,761.73,0.0,2023-12-18
206311.0,23.0,Female,58.0,6.0,6.0,12.0,Standard,1.0,491.26,1.0,2023-12-11
363922.0,38.0,Male,29.0,16.0,1.0,16.0,Standard,3.0,737.28,0.0,2023-12-31
187807.0,39.0,Male,9.0,14.0,10.0,0.0,Premium,1.0,268.0,1.0,2023-12-20
341679.0,43.0,Male,53.0,23.0,4.0,5.0,Basic,3.0,522.25,0.0,2023-12-30
401321.0,45.0,Female,52.0,26.0,0.0,4.0,Standard,12.0,719.03,0.0,2023-12-28
67477.0,56.0,Female,40.0,23.0,1.0,29.0,Premium,12.0,196.0,1.0,2023-12-21
72297.0,46.0,Female,43.0,19.0,2.0,15.0,Basic,12.0,304.0,1.0,2023-12-08
254262.0,30.0,Female,18.0,26.0,8.0,3.0,Standard,3.0,579.14,1.0,2023-12-21
19627.0,23.0,Female,30.0,5.0,3.0,5.0,Standard,1.0,965.0,1.0,2023-12-11
39195.0,42.0,Female,45.0,20.0,10.0,5.0,Standard,1.0,434.0,1.0,2023-12-31
103746.0,36.0,Male,9.0,5.0,8.0,12.0,Basic,1.0,174.0,1.0,2023-12-20
100513.0,20.0,Female,57.0,29.0,9.0,26.0,Basic,1.0,257.0,1.0,2023-12-29
442897.0,30.0,Male,20.0,12.0,0.0,14.0,Premium,12.0,797.19,0.0,2023-12-27
229088.0,52.0,Male,31.0,14.0,3.0,4.0,Basic,3.0,837.3,1.0,2023-12-22
108358.0,49.0,Male,55.0,7.0,5.0,26.0,Basic,12.0,991.0,1.0,2023-12-31
329738.0,50.0,Female,29.0,8.0,1.0,0.0,Standard,12.0,926.51,0.0,2023-12-19
241430.0,36.0,Female,5.0,6.0,7.0,23.0,Premium,3.0,982.63,1.0,2023-12-02
163144.0,51.0,Male,38.0,27.0,10.0,11.0,Standard,3.0,655.0,1.0,2023-12-06
405990.0,47.0,Male,43.0,28.0,2.0,0.0,Basic,3.0,958.69,0.0,2023-12-27
70871.0,35.0,Male,29.0,3.0,0.0,6.0,Premium,12.0,366.0,1.0,2023-12-22
6311.0,18.0,Female,27.0,5.0,6.0,29.0,Premium,12.0,828.0,1.0,2023-12-20
106465.0,65.0,Female,15.0,15.0,5.0,24.0,Basic,1.0,813.0,1.0,2023-12-12
167551.0,42.0,Male,30.0,12.0,8.0,24.0,Premium,12.0,587.0,1.0,2023-12-30
313545.0,49.0,Male,15.0,21.0,4.0,9.0,Premium,3.0,965.36,0.0,2023-12-23
310469.0,48.0,Female,57.0,29.0,1.0,10.0,Premium,12.0,982.48,0.0,2023-12-28
257751.0,60.0,Female,19.0,6.0,6.0,3.0,Premium,12.0,406.33,1.0,2023-12-06
167323.0,31.0,Male,50.0,11.0,9.0,13.0,Basic,12.0,703.0,1.0,2023-12-12
251452.0,33.0,Female,29.0,19.0,0.0,15.0,Basic,3.0,450.27,1.0,2023-12-17
10755.0,39.0,Male,30.0,21.0,4.0,2.0,Standard,1.0,378.0,1.0,2023-12-09
89998.0,22.0,Male,8.0,6.0,2.0,16.0,Standard,1.0,277.0,1.0,2023-12-18
137861.0,65.0,Female,34.0,17.0,6.0,12.0,Standard,1.0,585.0,1.0,2023-12-07
17179.0,44.0,Male,22.0,26.0,0.0,23.0,Premium,1.0,226.0,1.0,2023-12-04
100040.0,45.0,Female,20.0,18.0,1.0,21.0,Premium,3.0,724.0,1.0,2023-12-06
167096.0,65.0,Female,46.0,12.0,0.0,20.0,Premium,3.0,988.0,1.0,2023-12-17
436511.0,28.0,Female,9.0,24.0,1.0,3.0,Premium,12.0,872.8,0.0,2023-12-26
189029.0,36.0,Female,14.0,16.0,7.0,20.0,Standard,3.0,439.0,1.0,2023-12-22
49354.0,35.0,Female,29.0,30.0,4.0,1.0,Standard,12.0,816.0,1.0,2023-12-21
339919.0,26.0,Male,44.0,26.0,2.0,9.0,Basic,12.0,786.65,0.0,2023-12-19
364743.0,31.0,Male,42.0,16.0,0.0,9.0,Premium,12.0,848.62,0.0,2023-12-11
203430.0,50.0,Female,53.0,30.0,5.0,12.0,Basic,1.0,896.0,1.0,2023-12-29
148435.0,40.0,Female,30.0,12.0,0.0,22.0,Premium,12.0,971.0,1.0,2023-12-22
144483.0,55.0,Male,10.0,22.0,6.0,26.0,Basic,12.0,368.0,1.0,2023-12-27
439793.0,43.0,Female,54.0,8.0,4.0,2.0,Basic,12.0,659.49,0.0,2023-12-27
366165.0,35.0,Female,8.0,21.0,0.0,4.0,Basic,3.0,894.12,0.0,2023-12-30
443184.0,45.0,Male,46.0,26.0,1.0,6.0,Premium,12.0,522.99,0.0,2023-12-06
426267.0,49.0,Female,43.0,24.0,1.0,16.0,Premium,3.0,562.81,0.0,2023-12-25
68230.0,54.0,Female,26.0,25.0,2.0,17.0,Premium,1.0,670.0,1.0,2023-12-23
209586.0,60.0,Female,46.0,2.0,0.0,22.0,Standard,3.0,652.93,1.0,2023-12-30
317487.0,25.0,Female,37.0,27.0,2.0,1.0,Basic,3.0,736.59,0.0,2023-12-20
274077.0,34.0,Male,11.0,14.0,2.0,12.0,Premium,3.0,779.25,0.0,2023-12-02
311522.0,40.0,Male,33.0,17.0,1.0,14.0,Basic,12.0,625.8,0.0,2023-12-14
446967.0,33.0,Male,54.0,21.0,0.0,5.0,Premium,3.0,944.92,0.0,2023-12-27
418481.0,38.0,Male,23.0,14.0,1.0,5.0,Basic,3.0,690.99,0.0,2023-12-29
333395.0,36.0,Female,60.0,20.0,3.0,11.0,Premium,3.0,807.65,0.0,2023-12-29
35604.0,59.0,Male,15.0,2.0,8.0,16.0,Basic,3.0,567.0,1.0,2023-12-02
39154.0,36.0,Male,55.0,7.0,10.0,20.0,Premium,12.0,313.0,1.0,2023-12-10
177099.0,45.0,Male,35.0,5.0,6.0,19.0,Basic,1.0,938.0,1.0,2023-12-12
150049.0,32.0,Female,45.0,4.0,1.0,29.0,Basic,1.0,211.0,1.0,2023-12-25
327185.0,48.0,Female,21.0,16.0,3.0,11.0,Premium,3.0,670.07,0.0,2023-12-25
290692.0,36.0,Male,23.0,14.0,2.0,15.0,Standard,3.0,871.64,0.0,2023-12-19
122538.0,61.0,Male,54.0,17.0,4.0,24.0,Premium,1.0,108.0,1.0,2023-12-16
124680.0,58.0,Male,35.0,4.0,5.0,9.0,Standard,1.0,467.0,1.0,2023-12-10
134045.0,45.0,Male,2.0,26.0,3.0,27.0,Standard,12.0,574.0,1.0,2023-12-17
385589.0,37.0,Female,52.0,10.0,0.0,18.0,Premium,12.0,986.78,0.0,2023-12-22
280830.0,35.0,Male,11.0,21.0,2.0,12.0,Basic,12.0,913.61,0.0,2023-12-13
439675.0,40.0,Female,50.0,28.0,4.0,15.0,Premium,12.0,984.82,0.0,2023-12-26
76565.0,39.0,Female,58.0,13.0,6.0,24.0,Premium,1.0,554.0,1.0,2023-12-20
17586.0,58.0,Female,21.0,19.0,9.0,6.0,Premium,1.0,115.0,1.0,2023-12-30
337334.0,47.0,Female,51.0,27.0,4.0,18.0,Standard,3.0,864.4,0.0,2023-12-20
385814.0,38.0,Male,34.0,23.0,3.0,9.0,Premium,3.0,899.64,0.0,2023-12-18
115894.0,38.0,Female,30.0,27.0,8.0,1.0,Basic,3.0,349.0,1.0,2023-12-25
25423.0,20.0,Female,53.0,26.0,10.0,11.0,Premium,1.0,482.0,1.0,2023-12-21
403686.0,25.0,Male,40.0,3.0,0.0,3.0,Premium,3.0,503.33,0.0,2023-12-03
268670.0,29.0,Male,46.0,2.0,2.0,0.0,Basic,12.0,868.81,0.0,2023-12-30
213377.0,55.0,Female,8.0,26.0,10.0,8.0,Standard,12.0,540.57,1.0,2023-12-15
239062.0,65.0,Male,9.0,26.0,10.0,7.0,Premium,12.0,323.6,1.0,2023-12-23
31233.0,46.0,Male,9.0,14.0,6.0,12.0,Standard,3.0,502.0,1.0,2023-12-28
326836.0,22.0,Female,56.0,14.0,0.0,18.0,Basic,12.0,791.26,0.0,2023-12-31
165221.0,54.0,Female,16.0,25.0,7.0,6.0,Premium,1.0,143.0,1.0,2023-12-27
50269.0,42.0,Female,60.0,30.0,9.0,19.0,Standard,1.0,222.0,1.0,2023-12-31
413077.0,41.0,Male,4.0,11.0,3.0,4.0,Premium,3.0,961.56,0.0,2023-12-22
214942.0,64.0,Male,48.0,21.0,7.0,26.0,Basic,12.0,370.38,1.0,2023-12-03
184633.0,54.0,Female,53.0,29.0,2.0,0.0,Premium,1.0,619.0,1.0,2023-12-18
22528.0,33.0,Male,4.0,8.0,0.0,15.0,Standard,3.0,323.0,1.0,2023-12-12
430547.0,33.0,Male,53.0,2.0,1.0,14.0,Premium,12.0,598.38,0.0,2023-12-25
237681.0,64.0,Male,5.0,21.0,2.0,4.0,Standard,3.0,925.2,1.0,2023-12-16
408833.0,30.0,Male,35.0,17.0,0.0,8.0,Standard,12.0,755.99,0.0,2023-12-30
342230.0,30.0,Male,20.0,21.0,0.0,7.0,Basic,3.0,873.03,0.0,2023-12-17
254207.0,62.0,Female,36.0,14.0,6.0,19.0,Premium,1.0,750.27,1.0,2023-12-15
133513.0,35.0,Male,39.0,7.0,9.0,4.0,Standard,3.0,184.0,1.0,2023-12-17
340584.0,40.0,Male,56.0,9.0,1.0,20.0,Standard,12.0,882.7,0.0,2023-12-09
170742.0,65.0,Male,23.0,22.0,10.0,23.0,Standard,1.0,170.0,1.0,2023-12-18
393043.0,34.0,Female,19.0,12.0,1.0,12.0,Premium,12.0,852.25,0.0,2023-12-25
302182.0,34.0,Female,32.0,24.0,1.0,15.0,Premium,12.0,521.7,0.0,2023-12-30
27426.0,49.0,Female,8.0,4.0,9.0,11.0,Basic,3.0,551.0,1.0,2023-12-09
230573.0,49.0,Female,36.0,9.0,5.0,8.0,Premium,12.0,880.45,1.0,2023-12-13
148035.0,28.0,Male,1.0,28.0,8.0,2.0,Basic,1.0,552.0,1.0,2023-12-26
118325.0,50.0,Female,40.0,18.0,4.0,23.0,Basic,1.0,375.0,1.0,2023-12-04
412892.0,49.0,Male,36.0,24.0,4.0,1.0,Premium,12.0,613.14,0.0,2023-12-21
251711.0,30.0,Female,5.0,21.0,0.0,17.0,Basic,3.0,286.02,1.0,2023-12-06
93903.0,31.0,Male,55.0,23.0,8.0,26.0,Standard,3.0,484.0,1.0,2023-12-05
208703.0,37.0,Female,25.0,7.0,9.0,24.0,Premium,3.0,394.71,1.0,2023-12-07
98191.0,58.0,Male,57.0,16.0,8.0,6.0,Standard,12.0,113.0,1.0,2023-12-29
433824.0,44.0,Male,58.0,4.0,0.0,18.0,Basic,12.0,649.89,0.0,2023-12-31
424030.0,19.0,Male,28.0,10.0,0.0,18.0,Standard,3.0,580.7,0.0,2023-12-05
81962.0,30.0,Male,39.0,22.0,6.0,24.0,Premium,3.0,638.0,1.0,2023-12-27
113047.0,32.0,Male,8.0,24.0,6.0,12.0,Premium,3.0,679.0,1.0,2023-12-18
410432.0,27.0,Male,39.0,29.0,2.0,6.0,Standard,12.0,681.65,0.0,2023-12-20
15146.0,42.0,Female,9.0,14.0,2.0,3.0,Premium,12.0,978.0,0.0,2023-12-23
428392.0,21.0,Male,56.0,15.0,1.0,12.0,Premium,12.0,526.35,0.0,2023-12-31
229892.0,26.0,Female,47.0,3.0,6.0,27.0,Basic,1.0,863.0,1.0,2023-12-09
209024.0,21.0,Female,38.0,22.0,0.0,4.0,Basic,1.0,543.54,1.0,2023-12-12
338782.0,30.0,Female,6.0,15.0,0.0,9.0,Premium,3.0,930.97,0.0,2023-12-30
122349.0,32.0,Female,23.0,25.0,3.0,0.0,Premium,1.0,844.0,1.0,2023-12-18
344001.0,45.0,Female,3.0,20.0,1.0,13.0,Premium,3.0,760.39,0.0,2023-12-19
260206.0,25.0,Male,11.0,12.0,1.0,3.0,Premium,1.0,450.33,1.0,2023-12-17
392509.0,30.0,Male,10.0,29.0,1.0,2.0,Premium,3.0,784.38,0.0,2023-12-04
223851.0,32.0,Female,48.0,28.0,6.0,21.0,Premium,12.0,366.79,1.0,2023-12-07
337014.0,47.0,Male,15.0,29.0,4.0,4.0,Standard,3.0,773.02,0.0,2023-12-10
4412.0,47.0,Female,28.0,29.0,4.0,1.0,Premium,1.0,386.0,1.0,2023-12-03
258268.0,26.0,Female,2.0,15.0,5.0,14.0,Standard,12.0,144.61,1.0,2023-12-28
294935.0,25.0,Male,46.0,25.0,0.0,13.0,Standard,12.0,638.27,0.0,2023-12-13
414819.0,31.0,Female,15.0,19.0,1.0,20.0,Standard,12.0,623.42,0.0,2023-12-29
291028.0,39.0,Male,3.0,20.0,0.0,13.0,Standard,12.0,803.29,0.0,2023-12-30
160452.0,52.0,Male,12.0,10.0,2.0,30.0,Premium,1.0,919.0,1.0,2023-12-08
351874.0,19.0,Female,37.0,3.0,1.0,2.0,Premium,3.0,925.96,0.0,2023-12-29
177245.0,23.0,Male,18.0,22.0,4.0,2.0,Premium,1.0,446.0,1.0,2023-12-06
160846.0,39.0,Male,31.0,26.0,10.0,20.0,Basic,12.0,669.0,1.0,2023-12-25
442935.0,22.0,Male,42.0,29.0,2.0,7.0,Premium,12.0,975.99,0.0,2023-12-27
391495.0,38.0,Male,15.0,24.0,1.0,5.0,Basic,12.0,592.69,0.0,2023-12-23
262972.0,34.0,Male,40.0,1.0,2.0,17.0,Premium,3.0,862.48,0.0,2023-12-16
443388.0,43.0,Female,29.0,19.0,4.0,18.0,Standard,3.0,541.79,0.0,2023-12-27
269389.0,31.0,Male,47.0,21.0,3.0,8.0,Basic,12.0,724.67,0.0,2023-12-07
359176.0,41.0,Male,8.0,29.0,3.0,1.0,Premium,3.0,925.35,0.0,2023-12-10
251808.0,23.0,Female,24.0,28.0,7.0,28.0,Premium,3.0,226.59,1.0,2023-12-05
